book_id,work_id,isbn,authors,original_publication_year,title_x,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,genre,pages,_merge,to_read_count
4170,6181610,1595142517,"Lili St. Crow, Lilith Saintcrow",2009.0,"Strange Angels (Strange Angels, #1)",3.78,35169,36155,2089,1737,3266,8397,10468,12287,,,left_only,175.0
4171,1017164,786886307,"Malika Oufkir, Michèle Fitoussi",1999.0,Stolen Lives: Twenty Years in a Desert Jail,4.08,16134,23437,2655,299,989,4496,8315,9338,"Nonfiction,Autobiography,Memoir,Biography,Cultural,Africa,History,Northern Africa,Morocco,Biography,Autobiography,Biography Memoir,Book Club,Politics",294.0,both,47.0
4172,5083472,399155813,Nora Roberts,2009.0,Black Hills,4.08,26676,28922,1316,243,1079,5930,10495,11175,,,left_only,24.0
4173,577888,078512179X,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006.0,Civil War: A Marvel Comics Event,4.05,23851,26638,1502,348,1229,5151,9940,9970,,,left_only,10.0
4174,596352,805421300,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000.0,The Vow: The Kim & Krickitt Carpenter Story,3.77,16705,23043,1817,824,2338,5858,6358,7665,,,left_only,24.0
4177,746296,307119408,Mercer Mayer,1983.0,Just Go to Bed,4.22,24452,24471,145,339,834,4400,6354,12544,,,left_only,5.0
4179,236439,345470583,"CLAMP, William Flanagan",2003.0,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",4.17,23323,23465,278,547,1145,3778,6307,11688,,,left_only,11.0
4180,3350842,039541668X,"Harry Allard, James  Marshall",1982.0,"Miss Nelson Is Back (Miss Nelson, #2)",4.33,26289,26370,171,154,630,4216,6757,14613,,,left_only,7.0
4181,69059,553572393,Kim Stanley Robinson,1994.0,"Green Mars (Mars Trilogy, #2)",3.91,24627,26338,654,458,1520,6205,9825,8330,,,left_only,37.0
4182,2242650,756402980,Tad Williams,1993.0,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",4.16,25997,26466,237,255,893,4543,9491,11284,,,left_only,27.0
4184,17378014,345529375,"Bryan Lee O'Malley, Nathan Fairbairn",2014.0,Seconds,4.07,20595,27672,2852,635,970,4517,11167,10383,,,left_only,35.0
4187,221202,044018293X,John Saul,1977.0,Suffer the Children,3.9,24533,24798,268,522,1465,6398,8075,8338,,,left_only,19.0
4188,25037,60739428,Karen Cushman,1994.0,"Catherine, Called Birdy",3.7,31185,33034,1330,1043,2747,9642,11289,8313,,,left_only,33.0
4189,2194204,967673747,Jean Sasson,1992.0,Princess: A True Story of Life Behind the Veil in Saudi Arabia,4.0,20019,24097,2219,348,1100,5071,9329,8249,,,left_only,39.0
4190,287715,1857232569,Terry Brooks,1986.0,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",3.86,26995,29793,933,427,1927,7816,10696,8927,"Fantasy,Fiction,Science Fiction Fantasy,Humor,Fantasy,Magic,Adventure,Young Adult,Fantasy,High Fantasy,Fantasy,Dragons,Fantasy,Epic Fantasy",324.0,both,22.0
4191,2037992,553583182,"Joseph Murphy, Ian McMahan",1962.0,The Power of Your Subconscious Mind,4.12,16951,22359,1054,555,1055,3761,6667,10321,,,left_only,27.0
4192,2926067,99271494,Anne Rice,2001.0,"Blood And Gold (The Vampire Chronicles, #8)",3.88,25780,28635,565,460,2010,7361,9469,9335,,,left_only,61.0
4193,15730581,62026518,Rae Carson,2012.0,"The Crown of Embers (Fire and Thorns, #2)",4.2,32885,35272,2864,529,1014,5117,12931,15681,"Fantasy,Young Adult,Romance,Fantasy,Magic,Young Adult,Young Adult Fantasy,Fantasy,High Fantasy,Adventure,Fiction,Young Adult,Teen,Audiobook",410.0,both,59.0
4195,25538638,62317148,Kiera Cass,2014.0,"The Guard (The Selection, #2.5)",3.75,32401,34837,2017,751,3205,10414,9995,10472,,,left_only,73.0
4197,818488,1876175702,"Ernesto Che Guevara, Aleida Guevara March",1993.0,The Motorcycle Diaries: Notes on a Latin American Journey,3.79,18964,23023,1265,345,1450,6536,9085,5607,"Nonfiction,Travel,Biography,History,Autobiography,Memoir,Politics,Biography,Autobiography,Adventure,Biography Memoir,Classics",175.0,both,60.0
4199,1614882,1595540210,Ted Dekker,2003.0,"Black: The Birth of Evil (The Circle, #1)",4.21,23496,25018,1530,369,911,3735,8060,11943,"Fantasy,Fiction,Christian Fiction,Christian,Thriller,Science Fiction,Mystery,Adult,Adventure,Suspense",432.0,both,23.0
4200,6626657,316043915,N.K. Jemisin,2010.0,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",3.8,28989,32505,3710,899,2358,7824,12568,8856,,,left_only,174.0
4201,325563,399226168,Peggy Rathmann,1995.0,Officer Buckle & Gloria,4.16,24578,25331,1373,430,1111,4583,7171,12036,,,left_only,2.0
4202,2503920,374191484,"Roberto Bolaño, Natasha Wimmer",1998.0,The Savage Detectives,4.09,17946,23550,2575,701,1425,3420,7440,10564,,,left_only,116.0
4203,16227953,373210582,Gena Showalter,2012.0,"Alice in Zombieland (White Rabbit Chronicles, #1)",4.05,30537,33340,4689,1274,1937,5427,9766,14936,"Young Adult,Horror,Zombies,Fantasy,Fantasy,Paranormal,Romance,Horror,Retellings,Fantasy,Urban Fantasy,Fiction,Fantasy,Supernatural",404.0,both,115.0
4204,7008092,61668060,Aprilynne Pike,2009.0,"Spells (Wings, #2)",3.99,34331,36223,1924,612,2047,8138,11888,13538,,,left_only,34.0
4206,6533130,736420959,"Justine Korman Fontes, Don Williams, Walt Disney Company",1994.0,The Lion King: A little Golden Book,4.46,23098,23102,80,205,545,2803,4333,15216,,,left_only,
4207,16505286,545324092,Gordon Korman,2011.0,"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)",4.07,24489,25090,566,741,1162,4878,7010,11299,"Adventure,Mystery,Young Adult,Childrens,Middle Grade,Fiction,Childrens,Fantasy,Audiobook,Action,Childrens,Juvenile",222.0,both,36.0
4209,7521142,044658083X,Nelson DeMille,2010.0,"The Lion (John Corey, #5)",4.22,21564,23628,1051,155,516,3557,9220,10180,,,left_only,21.0
4210,2746769,044023655X,Karen Marie Moning,2001.0,"Kiss of the Highlander (Highlander, #4)",4.31,32793,34840,1423,237,746,4640,11623,17594,"Romance,Science Fiction,Time Travel,Romance,Historical Romance,Romance,Paranormal Romance,Fantasy,Paranormal,Fantasy,Historical,Historical,Historical Fiction,Adult,Fantasy,Magic",396.0,both,46.0
4211,17858422,1400067898,Sally Bedell Smith,2012.0,Elizabeth the Queen: The Life of a Modern Monarch,3.85,20063,20705,933,816,1334,4928,6679,6948,,,left_only,120.0
4212,24342394,385351372,"Jo Nesbø, Charlotte Barslund",2014.0,The Son,4.07,19393,25476,2270,355,834,4359,11025,8903,,,left_only,71.0
4213,7050578,1607061597,"John Layman, Rob Guillory",2009.0,"Chew, Vol. 1: Taster's Choice",4.0,27570,27899,1690,880,1378,4938,10351,10352,,,left_only,57.0
4214,771451,440418518,Linda Sue Park,2001.0,A Single Shard,3.87,27345,28532,2059,896,1874,6499,10138,9125,,,left_only,48.0
4215,852,786931582,"Margaret Weis, Tracy Hickman",1986.0,"Time of the Twins (Dragonlance: Legends, #1)",4.13,24671,27264,313,142,937,5249,9846,11090,,,left_only,7.0
4216,17836362,61779741,Christopher Moore,2012.0,Sacré Bleu: A Comedy d'Art,3.77,22559,25721,3234,813,2031,6411,9581,6885,,,left_only,121.0
4217,1243896,575070536,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",1972.0,Roadside Picnic,4.21,17689,25233,1518,206,817,3809,8997,11404,,,left_only,54.0
4218,2073911,006085202X,Meg Cabot,2008.0,"Queen of Babble Gets Hitched (Queen of Babble, #3)",3.82,28734,29529,841,863,2003,7762,9959,8942,,,left_only,31.0
4220,2968156,330369954,Don DeLillo,1997.0,Underworld,3.92,19152,22303,1583,827,1665,4209,7422,8180,"Fiction,Literature,Novels,Literature,American,Literary Fiction,Classics,Contemporary,Historical,Historical Fiction,Literature,20th Century,American,Americana",827.0,both,145.0
4221,92349,140168125,"Jack Kerouac, Aram Saroyan",1962.0,Big Sur,3.86,21875,23218,865,320,1370,6128,8830,6570,,,left_only,52.0
4223,6517530,61659223,Melissa Marr,2010.0,"Radiant Shadows (Wicked Lovely, #4)",3.97,33385,34440,1338,732,2155,7625,10832,13096,,,left_only,58.0
4225,40358230,1455581089,Amanda Palmer,2014.0,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",3.97,20075,22114,2349,1080,1341,3823,6721,9149,,,left_only,79.0
4226,19928978,62072099,Veronica Rossi,2014.0,"Into the Still Blue (Under the Never Sky, #3)",4.17,33983,37218,3532,472,1199,5929,13613,16005,"Young Adult,Science Fiction,Dystopia,Romance,Fantasy,Science Fiction,Apocalyptic,Post Apocalyptic,Fiction,Adventure,Fantasy,Paranormal,Young Adult,Young Adult Fantasy",389.0,both,105.0
4227,1139021,1594489173,Ann Brashares,2007.0,The Last Summer (of You and Me),3.58,26094,27849,2427,955,3097,8773,8826,6198,,,left_only,47.0
4228,1433216,1563893126,"Garth Ennis, Steve Dillon",1997.0,"Preacher, Volume 2: Until the End of the World",4.28,24086,24603,423,419,768,3034,7707,12675,,,left_only,20.0
4230,1946197,743437322,D.J. MacHale,2003.0,"The Lost City of Faar (Pendragon, #2)",4.16,25401,26256,605,229,862,4722,9063,11380,,,left_only,32.0
4231,1567538,553278029,Elizabeth  George,1988.0,"A Great Deliverance (Inspector Lynley, #1)",4.06,28027,30202,1248,401,953,5705,12582,10561,,,left_only,44.0
4233,1139000,1582349061,Shannon Hale,2004.0,"Enna Burning (The Books of Bayern, #2)",3.97,31710,33826,3375,279,1481,7973,13440,10653,,,left_only,34.0
4234,2349900,60724692,Meg Cabot,2005.0,"Twilight (The Mediator, #6)",4.26,32489,34286,979,245,982,5446,10693,16920,,,left_only,16.0
4236,1174365,380709589,"Beverly Cleary, Paul O. Zelinsky",1983.0,"Dear Mr. Henshaw (Leigh Botts, #1)",3.7,28979,29801,1248,917,2594,8946,9385,7959,"Fiction,Childrens,Realistic Fiction,Childrens,Middle Grade,Young Adult,Childrens,Juvenile,Classics,Childrens,Chapter Books,Academic,School,Contemporary",134.0,both,25.0
4237,3127888,1857028155,Ann Patchett,1997.0,The Magician's Assistant,3.64,21507,26220,2720,442,2124,8525,10525,4604,,,left_only,87.0
4238,2851520,349108390,Douglas Coupland,1991.0,Generation X: Tales for an Accelerated Culture,3.73,20030,22904,942,480,1778,6596,8655,5395,,,left_only,27.0
4239,42713530,802123457,Viet Thanh Nguyen,2015.0,The Sympathizer,4.0,20972,28424,3889,523,1396,5361,11374,9770,,,left_only,191.0
4243,17305288,145162607X,"Philippa Gregory, Mirjana Valent",2012.0,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",3.95,24258,28940,2427,207,1090,6870,12606,8167,,,left_only,123.0
4246,42216232,62290398,Erika Johansen,2015.0,"The Invasion of the Tearling (The Queen of the Tearling, #2)",4.15,24341,29344,3535,238,825,4612,12431,11238,,,left_only,105.0
4247,16202410,307960471,"Jo Nesbø, Don Bartlett",2011.0,"Phantom (Harry Hole, #9)",4.11,19526,25682,1993,255,761,4102,11404,9160,"Mystery,Crime,Mystery,Fiction,Thriller,European Literature,Scandinavian Literature,Scandinavian Lite...,Nordic Noir,Thriller,Mystery Thriller,Audiobook,Mystery,Detective,Suspense",378.0,both,45.0
4249,2977991,7198914,Cecelia Ahern,2006.0,A Place Called Here,3.66,22074,26438,1616,914,2696,7650,8413,6765,,,left_only,36.0
4251,2925858,99446723,Anne Rice,2002.0,"Blackwood Farm (The Vampire Chronicles, #9)",3.85,24567,27159,625,699,2076,6697,8841,8846,,,left_only,48.0
4252,1184118,609800140,Caroline Myss,1996.0,Anatomy of the Spirit: The Seven Stages of Power and Healing,4.12,20720,21395,477,349,843,3861,7097,9245,,,left_only,32.0
4253,2647331,349117047,Alexander McCall Smith,2002.0,"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",3.99,26837,30378,1265,88,638,7220,13885,8547,,,left_only,15.0
4254,21998951,039916216X,Beatriz Williams,2013.0,A Hundred Summers,3.9,22006,24680,2502,430,1257,5662,10332,6999,"Historical,Historical Fiction,Fiction,Romance,Womens Fiction,Chick Lit,Historical,Adult,Adult Fiction,Romance,Historical Romance,Womens Fiction,Book Club",357.0,both,106.0
4256,2586820,618724834,Gary D. Schmidt,2007.0,The Wednesday Wars,4.06,26847,28812,4870,615,1354,4959,10715,11169,,,left_only,82.0
4257,2149493,786939842,R.A. Salvatore,1992.0,"The Legacy (Forgotten Realms: Legacy of the Drow, #1; Legend of Drizzt, #7)",4.18,20882,23034,212,144,683,4005,8220,9982,,,left_only,18.0
4258,649854,525471340,Judy Schachner,2003.0,Skippyjon Jones,4.25,26421,27420,1103,682,1243,3862,6362,15271,,,left_only,6.0
4259,14294481,399157441,Nora Roberts,2011.0,Chasing Fire,4.09,26687,29133,1707,335,1163,5598,10444,11593,,,left_only,22.0
4260,2203492,1576754227,Brian Tracy,2001.0,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,3.84,18288,23687,1906,676,1714,5701,8138,7458,,,left_only,35.0
4261,477124,689861133,Sandra Boynton,1982.0,"Moo, Baa, La La La!",4.19,26065,27425,500,415,1169,4888,7393,13560,,,left_only,9.0
4263,2312106,61230944,James Rollins,2008.0,"The Last Oracle (Sigma Force, #5)",4.15,23103,24815,746,167,635,4231,9998,9784,,,left_only,29.0
4266,251634,055327418X,David Brin,1983.0,"Startide Rising (The Uplift Saga, #2)",4.04,24179,25142,485,299,1096,5044,9535,9168,,,left_only,17.0
4267,16680623,1481200577,Shelly Crane,2011.0,"Significance (Significance, #1)",4.13,18579,37825,2685,1091,1873,5811,11401,17649,,,left_only,76.0
4268,268880,812974611,Robert   Harris,2003.0,Pompeii,3.79,22734,26679,1800,344,1682,7409,11015,6229,,,left_only,49.0
4269,44751809,1455536253,David Baldacci,2015.0,"The Guilty (Will Robie, #4)",4.12,12597,24893,1824,336,786,3995,10104,9672,,,left_only,30.0
4272,39249,786886811,Nigella Lawson,1998.0,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,4.0,22647,23164,276,802,1213,4565,7148,9436,,,left_only,67.0
4274,436014,1400052297,Cupcake Brown,2006.0,A Piece of Cake,4.15,20083,21149,1916,344,961,3517,6618,9709,,,left_only,74.0
4275,2628,805080511,Lloyd Alexander,1967.0,Taran Wanderer (The Chronicles of Prydain #4),4.14,29544,30932,781,277,901,5789,11319,12646,,,left_only,21.0
4276,1369951,446612758,"Douglas Preston, Lincoln Child",2004.0,"Brimstone (Pendergast, #5; Diogenes, #1)",4.12,24949,27528,977,149,738,4963,11371,10307,"Mystery,Thriller,Fiction,Horror,Suspense,Thriller,Mystery Thriller,Mystery,Crime,Adventure,Novels,Audiobook",740.0,both,26.0
4278,1823830,006056251X,Lisa Kleypas,2006.0,"Devil in Winter (Wallflowers, #3)",4.26,38100,41949,2570,311,1043,6081,14681,19833,"Romance,Historical Romance,Romance,Historical,Historical,Historical Fiction,Historical,Regency,Adult,Fiction,Historical Romance,Regency Romance,Historical,Victorian,Womens Fiction,Chick Lit",368.0,both,19.0
4279,1785549,152063110,Susan Beth Pfeffer,2008.0,"The Dead and the Gone (Last Survivors, #2)",3.84,28910,31088,2987,564,2027,8381,11015,9101,,,left_only,37.0
4280,1299706,1595540350,Ted Dekker,2004.0,"White: The Great Pursuit (The Circle, #3)",4.3,23201,23972,597,206,621,3287,7425,12433,"Fantasy,Christian Fiction,Fiction,Christian,Thriller,Science Fiction,Adult,Suspense,Science Fiction Fantasy,Adventure",400.0,both,30.0
4281,6954915,778303764,Gena Showalter,2010.0,The Darkest Passion (Lords of the Underworld #5),4.37,32610,34290,1155,168,623,4157,10738,18604,,,left_only,32.0
4285,10199919,1416591052,S.C. Gwynne,2010.0,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",4.13,19423,22381,2472,394,820,3453,8640,9074,,,left_only,95.0
4286,2144486,743455800,John le Carré,1979.0,Smiley's People,4.24,22691,25028,599,157,532,3656,9428,11255,,,left_only,23.0
4287,221844,842356223,"Karen Kingsbury, Gary Smalley",2002.0,"Redemption (Redemption, #1)",4.36,22101,22889,811,337,585,2667,6274,13026,"Christian Fiction,Christian,Fiction,Romance,Inspirational,Romance,Christian Romance,Adult Fiction,Womens Fiction,Chick Lit,Contemporary,Adult",384.0,both,30.0
4288,3337093,152053107,Jennifer Donnelly,2003.0,A Northern Light,3.83,29018,32172,3111,651,2080,8217,12474,8750,,,left_only,93.0
4289,76935,786229071,"Tim LaHaye, Jerry B. Jenkins",1999.0,"Apollyon (Left Behind, #5)",3.97,23202,24979,379,593,1459,5515,8041,9371,,,left_only,18.0
4291,18485762,689847432,"Robert Sabuda, Lewis Carroll",2003.0,Alice's Adventures in Wonderland: A Pop-Up Adaptation,4.33,21160,21388,100,253,521,3047,5672,11895,,,left_only,7.0
4292,1223069,142003697,Ross King,2003.0,Michelangelo and the Pope's Ceiling,3.82,20718,21258,560,1180,1538,4621,6563,7356,,,left_only,75.0
4293,14289,452285933,Kelley Armstrong,2002.0,"Stolen (Women of the Otherworld, #2)",4.16,34373,37977,1393,237,1038,6745,14459,15498,"Fantasy,Urban Fantasy,Fantasy,Paranormal,Fantasy,Shapeshifters,Werewolves,Romance,Romance,Paranormal Romance,Fantasy,Supernatural,Paranormal,Vampires,Fiction,Adult",468.0,both,29.0
4294,1982850,446616494,David Baldacci,2004.0,"Hour Game (Sean King & Michelle Maxwell, #2)",3.94,23124,27822,1289,217,995,6666,12267,7677,,,left_only,23.0
4295,1706478,755328949,Louise Penny,2007.0,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",4.15,23121,28932,2415,138,523,4468,13418,10385,,,left_only,25.0
4297,89666,1423409450,Harry Gregson-Williams,2006.0,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",4.32,17866,17876,187,243,369,2523,5045,9696,,,left_only,5.0
4299,31174003,374384711,Marie Rutkoski,2015.0,"The Winner's Crime (The Winner's Trilogy, #2)",4.17,31721,37404,5847,386,1102,5643,14970,15303,,,left_only,94.0
4302,2207811,451223896,Jen Lancaster,2008.0,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",4.06,24631,25044,1920,466,1137,4720,8794,9927,,,left_only,80.0
4303,1462398,60525614,Erin Hunter,2003.0,"Forest of Secrets (Warriors, #3)",4.4,28913,30595,1038,162,592,3727,8350,17764,,,left_only,8.0
4304,5769396,1594488800,Sarah Waters,2009.0,The Little Stranger,3.51,21077,28814,4267,839,3379,9623,10318,4655,,,left_only,58.0
4305,24495112,042525674X,Patricia Briggs,2014.0,"Night Broken (Mercy Thompson, #8)",4.42,31278,38475,3129,99,333,3408,14167,20468,,,left_only,63.0
4306,24221752,62286927,Sara Raasch,2014.0,"Snow Like Ashes (Snow Like Ashes, #1)",3.98,34993,38315,5410,748,1964,7640,14808,13155,,,left_only,222.0
4307,24944980,147675666X,Matthew  Thomas,2014.0,We Are Not Ourselves,3.7,18488,22138,3366,722,1866,5816,8680,5054,,,left_only,194.0
4308,1612557,515139408,Nora Roberts,2005.0,"Red Lily (In the Garden, #3)",4.07,29200,30746,747,169,1155,6621,11334,11467,,,left_only,17.0
4309,39005,1594481881,Mary Pipher,1994.0,Reviving Ophelia: Saving the Selves of Adolescent Girls,3.86,22687,23408,1065,344,1389,6064,9087,6524,"Nonfiction,Psychology,Feminism,Parenting,Education,Self Help,Sociology,Womens,Gender,Health,Mental Health",293.0,both,70.0
4310,891853,60888628,Bernard Cornwell,2006.0,"Lords of the North (The Saxon Stories, #3)",4.32,20296,24501,811,43,222,2766,10393,11077,,,left_only,22.0
4311,2979854,1416936491,Margaret Peterson Haddix,1999.0,"Just Ella (The Palace Chronicles, #1)",3.75,27884,31083,1439,746,2609,8885,10342,8501,"Fantasy,Young Adult,Fantasy,Fairy Tales,Romance,Fiction,Retellings,Childrens,Middle Grade,Childrens,Fairy Tales,Fairy Tale Retellings,Young Adult,Teen",240.0,both,44.0
4313,26038319,081299289X,Lisa See,2014.0,China Dolls,3.58,20563,23836,2860,602,2298,7755,8975,4206,,,left_only,153.0
4314,841287,1416900314,Kate Brian,2005.0,Megan Meade's Guide to the McGowan Boys,3.93,29726,30877,1362,583,1999,7299,9973,11023,,,left_only,42.0
4315,896682,64430960,"Russell Hoban, Lillian Hoban",1964.0,Bread and Jam for Frances,4.2,27933,28308,382,377,1005,5157,7759,14010,,,left_only,4.0
4316,713383,184243036X,Tom Robbins,1994.0,Half Asleep in Frog Pajamas,3.73,17053,18899,645,341,1439,5540,7229,4350,,,left_only,30.0
4318,22008332,1406350486,Patrick Ness,2013.0,More Than This,4.03,21512,30720,5247,514,1530,5596,11836,11244,,,left_only,112.0
4319,389945,679728740,Cormac McCarthy,1973.0,Child of God,3.86,20313,22643,1942,326,1189,5461,9938,5729,,,left_only,71.0
